sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
416412039,4171660612,4171660610,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,49.93006185257424,148.01783820299067,3575.03,2631.36,3601.35,2589.21
416428068,4171691526,4171691536,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.9643592819313,347.8347471763578,2940.0,2569.03,2927.32,2627.85
42762427,171981857,258908514,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,36.715657011989705,69.07120948832807,2489.81,2384.2,2524.09,2397.31
42762428#1,171982040,10831842158,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,122.47078974695113,72.11195084708936,2971.69,2657.32,3088.03,2694.87
42762428#4,10831842158,11107612625,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,24.850742443637227,74.526489463112,3088.03,2694.87,3111.98,2701.5
42762429,171982021,171981971,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,170.45720390120087,273.42795666653666,2915.91,2619.96,2769.0,2628.76
4319891,10058941,1375541998,14,highway.motorway,129.996,4,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,417.0842752210609,60.48628973948843,2443.24,731.53,2806.01,936.89
456644019#0,4528991843,8298241089,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,45.81981312621258,254.6945887669462,964.4,458.4,933.56,449.96
456644019#1,8298241089,4528991843,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.85095440997108,74.6945887669462,933.56,449.96,964.4,458.4
456644019#2,4528991843,1258043058,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,288.7419386400358,21.86830933703527,964.4,458.4,1069.25,719.64
463706692,4589515277,1889447228,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,364.837840445128,91.7399276905436,334.64,2462.02,696.1,2451.04
463830226#0,2873502385,848771521,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,127.05735935802451,164.5243125980728,3114.46,2688.59,3148.26,2566.51
463830226#1,848771521,847832011,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,102.38903295608945,174.58166652539603,3148.26,2566.51,3157.82,2465.72
463830227,4171317850,4171317851,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,107.47664836658424,90.71361159759414,3282.31,2697.38,3389.09,2696.05
463830326,171982130,1490179152,12,highway.primary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,133.5420353297045,73.98624051885179,4006.89,2957.89,4135.25,2994.73
464265154,1171084432,1171084434,3,highway.residential,29.988,3,,tram rail_urban rail rail_electric rail_fast ship,0,residential,142.1008664829576,74.23738280370662,2614.68,2647.97,2751.43,2686.57
47374664,603129608,1171052186,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,273.553340243189,206.0459670284399,2647.45,2232.81,2553.38,2040.33
47374665#0,603129610,1171034499,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,156.35230849403152,353.59475119165126,2615.09,2224.43,2597.73,2379.07
47374666,1171034499,258908514,2,highway.living_street,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,87.20038248556264,283.91168762171907,2597.73,2379.07,2524.09,2397.31
47374679#0,1843278778,1174816274,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,89.1877615056199,136.29503579757545,2352.73,1661.28,2414.34,1596.82
47374679#1,1174816274,1843278697,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,26.56478139937657,127.30558219581121,2414.34,1596.82,2435.47,1580.72
47374679#2,1843278697,1843278694,11,highway.secondary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,6.220113771680957,114.833093124436,2435.47,1580.72,2441.11,1578.11
47374680#0,171981782,1174787286,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.25474948848462,131.11232859504605,2304.84,2171.0,2329.67,2149.33
47374680#1,1174787286,1171034472,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,228.53761241377043,75.78138854352045,2329.67,2149.33,2548.31,2204.73
47374680#2,1171034472,1617889910,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,45.41806358707946,73.64391975382426,2548.31,2204.73,2591.89,2217.52
47374680#3,1617889910,603129610,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.207191080338312,73.41410935434305,2591.89,2217.52,2615.09,2224.43
47374680#4,603129610,603129608,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.4274438149252,75.48152220585274,2615.09,2224.43,2647.45,2232.81
47374680#5,603129608,1174770056,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,99.11795328213856,82.66630249769929,2647.45,2232.81,2745.74,2245.46
47374680#6,1174770056,1171034241,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,17.978934896150015,80.84678699043502,2745.74,2245.46,2763.49,2248.32
47374680#7,1171034241,1174787428,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,115.90693638915533,77.77576310653751,2763.49,2248.32,2876.76,2272.86
47374680#8,1174787428,1171034423,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.847314722446725,75.98164245879269,2876.76,2272.86,2914.45,2282.27
479315694,1174991666,1175015992,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,37.05034887935807,41.1258932139952,1977.63,1804.4,2000.07,1830.1
512363976#0,5009900070,5009900072,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.13829747113023,121.06556012557127,3790.19,2824.23,3815.82,2808.79
512363976#1,5009900072,5009900070,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,99.17597891551154,301.06556012557127,3815.82,2808.79,3790.19,2824.23
526438862#0,258908518,4171307635,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,1.086692228738429,75.0685828218547,2643.52,2480.0,2644.57,2480.28
526438862#1,4171307635,1171084293,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,80.30278797790919,74.55576633480194,2644.57,2480.28,2721.92,2501.65
526438862#2,1171084293,1171084086,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,30.60000163398671,64.0294905264521,2721.92,2501.65,2749.43,2515.05
526439431#0,258908521,258908523,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,74.64499793321548,68.99171898016846,2792.06,2559.84,2861.69,2586.58
526439431#1,258908523,171982021,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,1,primary,63.678682984814664,58.3818863326228,2861.69,2586.58,2915.91,2619.96
619184994,890533931,890533919,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,155.38436637913543,79.5804986850199,2960.11,2742.48,3112.65,2770.53
619185406,5851540175,890533931,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,94.01193408084768,69.92473127752118,2871.81,2710.21,2960.11,2742.48
623959719,171982021,5851540175,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,100.57664446703801,333.95789221770843,2915.91,2619.96,2871.81,2710.21
625955757,1171084202,1171084088,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,115.86946526642623,147.52299776026035,2757.51,2509.04,2818.43,2413.33
627737474,4127019649,4127019610,14,highway.motorway,69.98400000000001,4,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,282.4767381573212,242.4298309945112,2312.91,694.42,2062.51,563.68
659278036#0,1162051787,4171660617,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.20775444854057,348.0518728767413,2683.44,3121.34,2675.53,3158.72
659278036#1,4171660617,4171660623,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,53.43975392907424,347.9898603574161,2675.53,3158.72,2664.41,3210.99
659278036#2,4171660623,534718081,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,115.21578265094715,341.3022499994059,2664.41,3210.99,2627.5,3320.05
659278036#3,534718081,534718083,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,50.61548920802336,342.6783889685003,2627.5,3320.05,2612.43,3368.37
659278038#0,1162051787,1172993711,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,39.237355925189696,173.061537499339,2683.44,3121.34,2688.18,3082.39
659278038#1,1172993711,1173023822,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.395311389149796,172.39016284244804,2688.18,3082.39,2692.47,3050.28
659278038#2,1173023822,1172993756,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,59.421896637519374,172.62263365409876,2692.47,3050.28,2700.1,2991.35
659278038#3,1172993756,534718072,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,133.59315456523086,172.5377125941991,2700.1,2991.35,2717.45,2858.89
659279347,1173080077,1173080038,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.18209284993489,57.872313739179845,3264.91,3256.59,3304.02,3281.15
659281081#0,258908514,258908516,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,50.66209146680015,20.046260006835496,2524.09,2397.31,2541.36,2444.64
659281081#1,258908516,258908518,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,108.90960142803854,70.90804903715548,2541.36,2444.64,2643.52,2480.0
659283000#0,171982071,10831872439,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,35.201413499764975,73.78406879120962,3214.12,2730.24,3247.92,2740.07
659283000#1,10831872439,10182289683,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,54.26962369102343,74.43745974002223,3247.92,2740.07,3300.2,2754.63
659283000#11,171982102,9631288173,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,26.716071941810704,73.60682883141794,3623.64,2847.27,3649.27,2854.81
659283000#2,10182289683,171982075,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,7.472616676908024,74.47588900324632,3300.2,2754.63,3307.4,2756.63
659283000#3,171982075,1173138529,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,134.6147581864905,74.0154329005253,3307.4,2756.63,3436.81,2793.7
659283000#4,1173138529,1172926255,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,73.85089080595382,72.83110438284137,3436.81,2793.7,3507.37,2815.5
659283000#6,1172926255,10831872423,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,13.442116648802083,73.97849080503227,3507.37,2815.5,3520.29,2819.21
659283000#7,10831872423,1172926168,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,10.846036142296414,73.88770956998479,3520.29,2819.21,3530.71,2822.22
659283000#8,1172926168,7931925645,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,1,primary,10.425818912680265,74.36410398198944,3530.71,2822.22,3540.75,2825.03
659283000#9,7931925645,171982102,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,85.8217334039095,74.980853015089,3540.75,2825.03,3623.64,2847.27
679068326#0,847832096,1171060026,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.245139748120614,239.31459273800937,3509.29,2594.26,3469.52,2570.66
679068326#1,1171060026,1171052198,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,126.50541090556568,236.62025435714486,3469.52,2570.66,3363.9,2501.07
679068326#2,1171052198,847832097,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,66.7436602382594,237.45045838182176,3363.9,2501.07,3307.64,2465.16
679068326#3,847832097,847832011,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,152.79273965977464,270.2141602396388,3307.64,2465.16,3157.82,2465.72
687927789#0,171982021,4171691526,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,56.3754305089828,154.6857496376872,2915.91,2619.96,2940.0,2569.03
697042776#0,171982021,4171691536,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,13.872293098147646,55.33619274785718,2915.91,2619.96,2927.32,2627.85
697042776#2,4171691536,171982040,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,53.26809564966804,56.4083838597565,2927.32,2627.85,2971.69,2657.32
71223791#0,847832012,848771519,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,8.014798812197592,94.50836221539163,2948.95,2485.78,2956.94,2485.15
71223791#1,848771519,847832011,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,201.91035751549495,95.52471436312243,2956.94,2485.15,3157.82,2465.72
71223798,171981665,2866251466,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,175.6448319408643,46.174131997424695,1666.81,2084.47,1791.04,2203.71
71223800#0,847832039,4594143978,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,209.8134216242606,248.45895691795215,4024.72,2837.49,3830.49,2760.82
71223800#1,4594143978,3484665751,3,highway.residential,20.016,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,42.521399847462106,237.8237908064159,3830.49,2760.82,3794.68,2738.29
